,Unnamed: 0,Unnamed: 0.1,game_location,game_result,mp,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,pts,opp_fg,opp_fga,opp_fg_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_pts,date_game,team_id,opp_id,year,dk_points_allowed
7035,7035,35,@,W 100-85 ,240,37,80,0.463,27,54,0.5,10,26,0.385,16,21,0.762,100,34,84,0.405,30,62,0.484,4,22,0.182,13,17,0.765,85,2014-03-27,POR,ATL,2014,87.0
7036,7036,36,Home,W 100-93 ,240,40,81,0.494,31,61,0.508,9,20,0.45,11,14,0.786,100,41,81,0.506,39,69,0.565,2,12,0.167,9,16,0.563,93,2014-03-28,GSW,MEM,2014,94.0
7037,7037,37,@,L 100-103 ,240,42,81,0.519,39,71,0.549,3,10,0.3,13,19,0.684,100,34,70,0.486,27,47,0.574,7,23,0.304,28,35,0.8,103,2014-03-29,SAC,DAL,2014,106.5
7038,7038,38,Home,W 100-94 ,240,34,78,0.436,31,57,0.544,3,21,0.143,29,34,0.853,100,38,79,0.481,29,62,0.468,9,17,0.529,9,13,0.692,94,2014-03-31,CHA,WAS,2014,98.5
7039,7039,39,Home,W 100-92 ,240,32,83,0.386,30,72,0.417,2,11,0.182,34,38,0.895,100,29,80,0.363,22,57,0.386,7,23,0.304,27,32,0.844,92,2014-04-04,MEM,DEN,2014,95.5
7040,7040,40,Home,W 100-96 ,240,33,64,0.516,29,53,0.547,4,11,0.364,30,35,0.857,100,34,73,0.466,26,54,0.481,8,19,0.421,20,29,0.69,96,2014-04-04,UTA,NOP,2014,100.0
7041,7041,41,Home,W 100-92 ,240,43,79,0.544,34,62,0.548,9,17,0.529,5,9,0.556,100,36,77,0.468,35,63,0.556,1,14,0.071,19,28,0.679,92,2014-04-05,ORL,MIN,2014,92.5
7042,7042,42,Home,W 100-94 ,240,41,87,0.471,36,65,0.554,5,22,0.227,13,15,0.867,100,38,90,0.422,34,78,0.436,4,12,0.333,14,18,0.778,94,2014-04-06,POR,NOP,2014,96.0
7043,7043,43,@,L 100-122 ,240,34,96,0.354,25,68,0.368,9,28,0.321,23,32,0.719,100,53,93,0.57,42,67,0.627,11,26,0.423,5,9,0.556,122,2014-04-09,DET,CLE,2014,127.5
7044,7044,44,Home,W 100-99 ,240,38,75,0.507,31,52,0.596,7,23,0.304,17,22,0.773,100,39,91,0.429,34,80,0.425,5,11,0.455,16,22,0.727,99,2014-04-09,POR,SAC,2014,101.5
7045,7045,45,Home,L 100-109 ,240,39,83,0.47,34,71,0.479,5,12,0.417,17,21,0.81,100,38,88,0.432,22,54,0.407,16,34,0.471,17,22,0.773,109,2014-04-10,DAL,SAS,2014,117.0
7046,7046,46,@,W 100-99 ,240,39,104,0.375,29,70,0.414,10,34,0.294,12,19,0.632,100,40,88,0.455,34,65,0.523,6,23,0.261,13,15,0.867,99,2014-04-10,DEN,GSW,2014,102.0
7047,7047,47,Home,L 100-108 ,240,30,76,0.395,15,43,0.349,15,33,0.455,25,31,0.806,100,35,73,0.479,29,49,0.592,6,24,0.25,32,36,0.889,108,2014-04-11,TOR,NYK,2014,111.0
7048,7048,48,Home,W 100-89 ,240,37,81,0.457,28,56,0.5,9,25,0.36,17,21,0.81,100,29,74,0.392,23,52,0.442,6,22,0.273,25,32,0.781,89,2014-04-13,NYK,CHI,2014,92.0
7049,7049,49,@,L 100-110 ,240,38,73,0.521,32,63,0.508,6,10,0.6,18,26,0.692,100,38,81,0.469,24,49,0.49,14,32,0.438,20,26,0.769,110,2014-04-14,MIL,TOR,2014,117.0
7050,7050,50,@,W 100-87 ,240,38,74,0.514,28,51,0.549,10,23,0.435,14,16,0.875,100,30,73,0.411,20,43,0.465,10,30,0.333,17,22,0.773,87,2014-04-16,PHI,MIA,2014,92.0
7051,7051,51,@,L 100-105 ,240,35,81,0.432,21,51,0.412,14,30,0.467,16,24,0.667,100,43,82,0.524,37,70,0.529,6,12,0.5,13,20,0.65,105,2014-04-16,HOU,NOP,2014,108.0
7052,7052,52,Home,L 100-113 ,240,41,99,0.414,31,69,0.449,10,30,0.333,8,10,0.8,100,45,91,0.495,34,64,0.531,11,27,0.407,12,17,0.706,113,2014-04-16,SAS,LAL,2014,118.5
7053,7053,53,@,L 100-101 ,240,38,78,0.487,30,57,0.526,8,21,0.381,16,19,0.842,100,37,70,0.529,23,42,0.548,14,28,0.5,13,16,0.813,101,2014-10-28,DAL,SAS,2015,108.0
7054,7054,54,Home,W 100-91 ,240,38,81,0.469,33,63,0.524,5,18,0.278,19,19,1.0,100,37,80,0.463,31,59,0.525,6,21,0.286,11,13,0.846,91,2014-11-04,NOP,CHO,2015,94.0
7055,7055,55,Home,W 100-88 ,240,32,81,0.395,24,50,0.48,8,31,0.258,28,33,0.848,100,34,65,0.523,28,44,0.636,6,21,0.286,14,25,0.56,88,2014-11-04,TOR,OKC,2015,91.0
7056,7056,56,@,L 100-102 ,240,30,72,0.417,24,56,0.429,6,16,0.375,34,40,0.85,100,39,77,0.506,32,56,0.571,7,21,0.333,17,22,0.773,102,2014-11-05,CLE,UTA,2015,105.5
7057,7057,57,@,W 100-99 ,240,40,85,0.471,32,64,0.5,8,21,0.381,12,14,0.857,100,36,80,0.45,31,62,0.5,5,18,0.278,22,29,0.759,99,2014-11-08,NOP,SAS,2015,101.5
7058,7058,58,@,L 100-116 ,240,36,91,0.396,31,78,0.397,5,13,0.385,23,30,0.767,100,45,100,0.45,29,69,0.42,16,31,0.516,10,14,0.714,116,2014-11-09,DEN,POR,2015,124.0
7059,7059,59,Home,L 100-113 ,240,38,70,0.543,31,50,0.62,7,20,0.35,17,20,0.85,100,46,93,0.495,36,68,0.529,10,25,0.4,11,15,0.733,113,2014-11-11,GSW,SAS,2015,118.0
7060,7060,60,@,L 100-102 ,240,35,75,0.467,28,59,0.475,7,16,0.438,23,27,0.852,100,40,93,0.43,32,68,0.471,8,25,0.32,14,16,0.875,102,2014-11-11,CHA,POR,2015,106.0
7061,7061,61,@,L 100-104 ,240,39,81,0.481,27,56,0.482,12,25,0.48,10,16,0.625,100,35,77,0.455,26,56,0.464,9,21,0.429,25,30,0.833,104,2014-11-11,ORL,TOR,2015,108.5
7062,7062,62,Home,W 100-97 ,240,39,76,0.513,30,56,0.536,9,20,0.45,13,18,0.722,100,43,86,0.5,38,63,0.603,5,23,0.217,6,12,0.5,97,2014-11-12,ATL,UTA,2015,99.5
7063,7063,63,@,W 100-93 ,240,37,77,0.481,33,62,0.532,4,15,0.267,22,32,0.688,100,35,89,0.393,27,64,0.422,8,25,0.32,15,21,0.714,93,2014-11-13,CHI,TOR,2015,97.0
7064,7064,64,Home,L 100-102 ,240,39,82,0.476,34,74,0.459,5,8,0.625,17,20,0.85,100,36,70,0.514,26,48,0.542,10,22,0.455,20,25,0.8,102,2014-11-14,NYK,UTA,2015,107.0
7065,7065,65,Home,W 100-75 ,240,36,81,0.444,26,55,0.473,10,26,0.385,18,21,0.857,100,27,83,0.325,23,57,0.404,4,26,0.154,17,24,0.708,75,2014-11-17,SAS,PHI,2015,77.0
7066,7066,66,Home,L 100-106 ,240,38,86,0.442,34,75,0.453,4,11,0.364,20,29,0.69,100,39,79,0.494,30,55,0.545,9,24,0.375,19,24,0.792,106,2014-11-18,SAC,NOP,2015,110.5
7067,7067,67,@,L 100-107 ,240,36,79,0.456,26,56,0.464,10,23,0.435,18,25,0.72,100,40,82,0.488,30,53,0.566,10,29,0.345,17,22,0.773,107,2014-11-19,OKC,DEN,2015,112.0
7068,7068,68,Home,L 100-105 ,240,42,91,0.462,35,71,0.493,7,20,0.35,9,15,0.6,100,39,82,0.476,35,66,0.53,4,16,0.25,23,32,0.719,105,2014-11-21,CHA,ORL,2015,107.0
7069,7069,69,@,L 100-117 ,240,38,88,0.432,29,61,0.475,9,27,0.333,15,21,0.714,100,48,91,0.527,40,75,0.533,8,16,0.5,13,14,0.929,117,2014-11-21,BOS,MEM,2015,121.0
7070,7070,70,Home,L 100-111 ,240,36,84,0.429,31,69,0.449,5,15,0.333,23,26,0.885,100,43,93,0.462,35,75,0.467,8,18,0.444,17,22,0.773,111,2014-11-22,MIL,WAS,2015,115.0
7071,7071,71,Home,L 100-111 ,240,40,80,0.5,32,56,0.571,8,24,0.333,12,21,0.571,100,37,77,0.481,24,51,0.471,13,26,0.5,24,36,0.667,111,2014-11-24,DAL,IND,2015,117.5
7072,7072,72,@,L 100-104 ,240,39,84,0.464,25,51,0.49,14,33,0.424,8,11,0.727,100,37,82,0.451,33,65,0.508,4,17,0.235,26,32,0.813,104,2014-11-24,PHO,TOR,2015,106.0
7073,7073,73,@,L 100-106 ,240,40,87,0.46,30,66,0.455,10,21,0.476,10,18,0.556,100,41,74,0.554,36,59,0.61,5,15,0.333,19,29,0.655,106,2014-11-26,IND,SAS,2015,108.5
7074,7074,74,Home,W 100-91 ,240,38,76,0.5,33,59,0.559,5,17,0.294,19,22,0.864,100,36,89,0.404,29,65,0.446,7,24,0.292,12,16,0.75,91,2014-11-28,ATL,NOP,2015,94.5
7075,7075,75,Home,W 100-95 ,240,33,81,0.407,22,54,0.407,11,27,0.407,23,31,0.742,100,34,93,0.366,27,65,0.415,7,28,0.25,20,26,0.769,95,2014-12-06,HOU,PHO,2015,98.5
7076,7076,76,@,L 100-120 ,240,38,80,0.475,30,57,0.526,8,23,0.348,16,25,0.64,100,43,78,0.551,26,46,0.565,17,32,0.531,17,24,0.708,120,2014-12-06,NOP,LAC,2015,128.5
7077,7077,77,Home,W 100-96 ,240,40,80,0.5,36,66,0.545,4,14,0.286,16,22,0.727,100,39,84,0.464,35,64,0.547,4,20,0.2,14,23,0.609,96,2014-12-09,UTA,SAS,2015,98.0
7078,7078,78,@,W 100-95 ,240,36,72,0.5,29,52,0.558,7,20,0.35,21,31,0.677,100,34,77,0.442,26,49,0.531,8,28,0.286,19,22,0.864,95,2014-12-12,MIA,UTA,2015,99.0
7079,7079,79,Home,W 100-99 ,240,37,74,0.5,27,53,0.509,10,21,0.476,16,21,0.762,100,35,84,0.417,27,57,0.474,8,27,0.296,21,24,0.875,99,2014-12-13,ORL,ATL,2015,103.0
7080,7080,80,@,W 100-94 ,240,34,81,0.42,29,64,0.453,5,17,0.294,27,34,0.794,100,38,90,0.422,35,80,0.438,3,10,0.3,15,20,0.75,94,2014-12-14,LAL,MIN,2015,95.5
7081,7081,81,@,L 100-102 ,240,40,90,0.444,36,71,0.507,4,19,0.211,16,23,0.696,100,34,78,0.436,28,60,0.467,6,18,0.333,28,45,0.622,102,2014-12-17,IND,LAC,2015,105.0
7082,7082,82,Home,L 100-110 ,240,41,94,0.436,33,69,0.478,8,25,0.32,10,15,0.667,100,42,88,0.477,34,61,0.557,8,27,0.296,18,24,0.75,110,2014-12-19,DET,TOR,2015,114.0
7083,7083,83,Home,W 100-84 ,240,37,78,0.474,31,57,0.544,6,21,0.286,20,26,0.769,100,33,83,0.398,27,60,0.45,6,23,0.261,12,15,0.8,84,2014-12-21,MIA,BOS,2015,87.0
7084,7084,84,@,W 100-96 ,240,42,84,0.5,36,65,0.554,6,19,0.316,10,14,0.714,100,36,77,0.468,31,66,0.47,5,11,0.455,19,24,0.792,96,2014-12-21,IND,MIN,2015,98.5
7085,7085,85,Home,W 100-95 ,240,39,83,0.47,32,65,0.492,7,18,0.389,15,23,0.652,100,33,85,0.388,26,62,0.419,7,23,0.304,22,29,0.759,95,2014-12-23,ORL,BOS,2015,98.5
7086,7086,86,Home,W 100-86 ,240,34,87,0.391,25,55,0.455,9,32,0.281,23,31,0.742,100,34,80,0.425,28,52,0.538,6,28,0.214,12,22,0.545,86,2014-12-25,LAC,GSW,2015,89.0
7087,7087,87,@,L 100-107 ,240,41,88,0.466,37,74,0.5,4,14,0.286,14,16,0.875,100,41,89,0.461,35,69,0.507,6,20,0.3,19,22,0.864,107,2014-12-27,NOP,CHI,2015,110.0
7088,7088,88,Home,W 100-94 ,240,38,79,0.481,31,60,0.517,7,19,0.368,17,22,0.773,100,38,82,0.463,30,65,0.462,8,17,0.471,10,14,0.714,94,2014-12-30,UTA,MIN,2015,98.0
7089,7089,89,@,W 100-98 ,240,41,72,0.569,34,52,0.654,7,20,0.35,11,18,0.611,100,37,88,0.42,26,66,0.394,11,22,0.5,13,20,0.65,98,2015-01-02,BRK,ORL,2015,103.5
7090,7090,90,Home,W 100-95 ,240,38,89,0.427,27,66,0.409,11,23,0.478,13,18,0.722,100,37,83,0.446,30,57,0.526,7,26,0.269,14,21,0.667,95,2015-01-09,SAS,PHO,2015,98.5
7091,7091,91,@,L 100-120 ,240,38,86,0.442,26,56,0.464,12,30,0.4,12,17,0.706,100,46,88,0.523,33,57,0.579,13,31,0.419,15,21,0.714,120,2015-01-10,DAL,LAC,2015,126.5
7092,7092,92,@,L 100-108 ,240,31,75,0.413,25,60,0.417,6,15,0.4,32,37,0.865,100,37,88,0.42,29,64,0.453,8,24,0.333,26,31,0.839,108,2015-01-12,NOP,BOS,2015,112.0
7093,7093,93,@,L 100-107 ,240,36,82,0.439,23,47,0.489,13,35,0.371,15,20,0.75,100,40,76,0.526,33,56,0.589,7,20,0.35,20,27,0.741,107,2015-01-13,CLE,PHO,2015,110.5
7094,7094,94,@,W 100-94 ,240,37,88,0.42,29,65,0.446,8,23,0.348,18,19,0.947,100,35,87,0.402,29,61,0.475,6,26,0.231,18,20,0.9,94,2015-01-14,LAC,POR,2015,97.0
7095,7095,95,Home,W 100-84 ,240,38,82,0.463,28,53,0.528,10,29,0.345,14,22,0.636,100,31,80,0.388,28,61,0.459,3,19,0.158,19,31,0.613,84,2015-01-14,TOR,PHI,2015,85.5
7096,7096,96,@,L 100-115 ,240,34,75,0.453,26,58,0.448,8,17,0.471,24,35,0.686,100,43,86,0.5,30,54,0.556,13,32,0.406,16,22,0.727,115,2015-01-19,LAL,PHO,2015,121.5
7097,7097,97,Home,L 100-103 ,240,39,84,0.464,34,66,0.515,5,18,0.278,17,24,0.708,100,37,79,0.468,32,59,0.542,5,20,0.25,24,30,0.8,103,2015-01-21,SAC,BRK,2015,105.5
7098,7098,98,@,W 100-99 ,240,37,75,0.493,28,54,0.519,9,21,0.429,17,27,0.63,100,37,89,0.416,31,68,0.456,6,21,0.286,19,26,0.731,99,2015-01-23,BOS,DEN,2015,102.0
7099,7099,99,@,L 100-112 ,240,37,71,0.521,31,55,0.564,6,16,0.375,20,25,0.8,100,45,80,0.563,35,52,0.673,10,28,0.357,12,18,0.667,112,2015-01-25,MIN,ATL,2015,117.0
7100,7100,0,Home,L 100-120 ,240,34,80,0.425,24,51,0.471,10,29,0.345,22,27,0.815,100,43,87,0.494,33,64,0.516,10,23,0.435,24,36,0.667,120,2015-01-25,PHO,LAC,2015,125.0
7101,7101,1,Home,W 100-92 ,240,40,91,0.44,32,74,0.432,8,17,0.471,12,17,0.706,100,34,85,0.4,29,63,0.46,5,22,0.227,19,22,0.864,92,2015-01-28,NYK,OKC,2015,94.5
7102,7102,2,Home,L 100-115 ,240,37,82,0.451,32,64,0.5,5,18,0.278,21,30,0.7,100,45,87,0.517,33,62,0.532,12,25,0.48,13,18,0.722,115,2015-01-29,ORL,MIL,2015,121.0
7103,7103,3,@,L 100-110 ,240,37,86,0.43,29,59,0.492,8,27,0.296,18,25,0.72,100,42,94,0.447,33,69,0.478,9,25,0.36,17,28,0.607,110,2015-01-30,GSW,UTA,2015,114.5
7104,7104,4,@,L 100-102 ,240,42,89,0.472,34,66,0.515,8,23,0.348,8,25,0.32,100,41,83,0.494,29,56,0.518,12,27,0.444,8,18,0.444,102,2015-02-02,LAC,BRK,2015,108.0
7105,7105,5,Home,W 100-94 ,240,39,84,0.464,29,53,0.547,10,31,0.323,12,18,0.667,100,34,82,0.415,31,69,0.449,3,13,0.231,23,26,0.885,94,2015-02-02,DAL,MIN,2015,95.5
7106,7106,6,@,L 100-115 ,240,40,89,0.449,33,67,0.493,7,22,0.318,13,17,0.765,100,43,86,0.5,34,63,0.54,9,23,0.391,20,23,0.87,115,2015-02-02,ATL,NOP,2015,119.5
7107,7107,7,@,L 100-104 ,240,33,80,0.413,29,56,0.518,4,24,0.167,30,33,0.909,100,40,99,0.404,28,71,0.394,12,28,0.429,12,17,0.706,104,2015-02-04,DEN,BOS,2015,110.0
7108,7108,8,@,W 100-90 ,240,38,80,0.475,32,67,0.478,6,13,0.462,18,22,0.818,100,33,73,0.452,26,50,0.52,7,23,0.304,17,26,0.654,90,2015-02-04,MEM,UTA,2015,93.5
7109,7109,9,Home,W 100-93 ,240,38,84,0.452,24,57,0.421,14,27,0.519,10,14,0.714,100,37,80,0.463,30,60,0.5,7,20,0.35,12,18,0.667,93,2015-02-06,PHO,UTA,2015,96.5
7110,7110,10,@,W 100-96 ,240,39,93,0.419,30,72,0.417,9,21,0.429,13,19,0.684,100,33,79,0.418,20,57,0.351,13,22,0.591,17,20,0.85,96,2015-02-09,UTA,NOP,2015,102.5
7111,7111,11,@,L 100-111 ,240,36,87,0.414,24,50,0.48,12,37,0.324,16,26,0.615,100,44,93,0.473,35,69,0.507,9,24,0.375,14,18,0.778,111,2015-02-20,HOU,DAL,2015,115.5
7112,7112,12,Home,W 100-91 ,240,38,84,0.452,32,62,0.516,6,22,0.273,18,33,0.545,100,33,78,0.423,28,62,0.452,5,16,0.313,20,22,0.909,91,2015-02-20,DET,CHI,2015,93.5
7113,7113,13,Home,W 100-97 ,240,40,78,0.513,30,56,0.536,10,22,0.455,10,16,0.625,100,35,84,0.417,30,61,0.492,5,23,0.217,22,31,0.71,97,2015-02-23,NOP,TOR,2015,99.5
7114,7114,14,@,W 100-97 ,240,40,89,0.449,38,78,0.487,2,11,0.182,18,21,0.857,100,34,73,0.466,27,61,0.443,7,12,0.583,22,34,0.647,97,2015-02-25,LAL,UTA,2015,100.5
7115,7115,15,Home,L 100-102 ,240,42,86,0.488,31,58,0.534,11,28,0.393,5,5,1.0,100,42,83,0.506,38,67,0.567,4,16,0.25,14,17,0.824,102,2015-03-04,HOU,MEM,2015,104.0
7116,7116,16,Home,W 100-94 ,240,32,79,0.405,29,63,0.46,3,16,0.188,33,43,0.767,100,38,88,0.432,31,70,0.443,7,18,0.389,11,17,0.647,94,2015-03-04,MIA,LAL,2015,97.5
7117,7117,17,@,W 100-85 ,240,42,92,0.457,34,72,0.472,8,20,0.4,8,10,0.8,100,32,82,0.39,29,64,0.453,3,18,0.167,18,25,0.72,85,2015-03-04,DEN,MIN,2015,86.5
7118,7118,18,Home,L 100-105 ,240,41,87,0.471,36,67,0.537,5,20,0.25,13,15,0.867,100,37,79,0.468,29,58,0.5,8,21,0.381,23,27,0.852,105,2015-03-04,ORL,PHO,2015,109.0
7119,7119,19,Home,L 100-108 (OT),265,34,97,0.351,26,75,0.347,8,22,0.364,24,29,0.828,100,39,91,0.429,36,65,0.554,3,26,0.115,27,35,0.771,108,2015-03-06,BRK,PHO,2015,109.5
7120,7120,20,Home,L 100-114 ,240,38,92,0.413,29,62,0.468,9,30,0.3,15,19,0.789,100,40,86,0.465,30,58,0.517,10,28,0.357,24,32,0.75,114,2015-03-07,DEN,HOU,2015,119.0
7121,7121,21,@,W 100-93 ,240,38,78,0.487,29,52,0.558,9,26,0.346,15,22,0.682,100,38,82,0.463,36,68,0.529,2,14,0.143,15,21,0.714,93,2015-03-08,DAL,LAL,2015,94.0
7122,7122,22,@,W 100-90 ,240,39,87,0.448,33,62,0.532,6,25,0.24,16,17,0.941,100,29,69,0.42,25,52,0.481,4,17,0.235,28,34,0.824,90,2015-03-09,BOS,MIA,2015,92.0
7123,7123,23,@,L 100-105 ,240,38,91,0.418,27,60,0.45,11,31,0.355,13,23,0.565,100,42,92,0.457,32,59,0.542,10,33,0.303,11,14,0.786,105,2015-03-11,HOU,POR,2015,110.0
7124,7124,24,@,W 100-98 ,240,32,86,0.372,25,56,0.446,7,30,0.233,29,36,0.806,100,36,82,0.439,24,56,0.429,12,26,0.462,14,24,0.583,98,2015-03-15,HOU,LAC,2015,104.0
7125,7125,25,@,L 100-109 ,240,37,83,0.446,28,54,0.519,9,29,0.31,17,24,0.708,100,40,87,0.46,32,66,0.485,8,21,0.381,21,30,0.7,109,2015-03-15,CHI,OKC,2015,113.0
7126,7126,26,@,L 100-104 (OT),265,36,94,0.383,33,80,0.413,3,14,0.214,25,30,0.833,100,41,91,0.451,38,77,0.494,3,14,0.214,19,27,0.704,104,2015-03-17,SAS,NYK,2015,105.5
7127,7127,27,@,L 100-105 ,240,42,87,0.483,36,70,0.514,6,17,0.353,10,15,0.667,100,35,79,0.443,23,50,0.46,12,29,0.414,23,27,0.852,105,2015-03-18,MIN,TOR,2015,111.0
7128,7128,28,@,L 100-107 ,240,38,75,0.507,26,53,0.491,12,22,0.545,12,16,0.75,100,42,91,0.462,35,68,0.515,7,23,0.304,16,23,0.696,107,2015-03-22,NOP,LAC,2015,110.5
7129,7129,29,Home,L 100-119 ,240,41,85,0.482,37,68,0.544,4,17,0.235,14,17,0.824,100,42,90,0.467,30,62,0.484,12,28,0.429,23,30,0.767,119,2015-03-22,ORL,DEN,2015,125.0
7130,7130,30,Home,L 100-110 ,240,40,90,0.444,32,66,0.485,8,24,0.333,12,19,0.632,100,31,65,0.477,18,41,0.439,13,24,0.542,35,37,0.946,110,2015-03-23,IND,HOU,2015,116.5
7131,7131,31,@,L 100-115 ,240,37,86,0.43,22,56,0.393,15,30,0.5,11,14,0.786,100,42,80,0.525,30,54,0.556,12,26,0.462,19,22,0.864,115,2015-03-28,ATL,CHO,2015,121.0
7132,7132,32,Home,W 100-87 ,240,39,86,0.453,33,59,0.559,6,27,0.222,16,18,0.889,100,34,81,0.42,28,66,0.424,6,15,0.4,13,23,0.565,87,2015-04-01,BOS,IND,2015,90.0
7133,7133,33,@,W 100-98 ,240,41,81,0.506,32,65,0.492,9,16,0.563,9,12,0.75,100,37,81,0.457,26,58,0.448,11,23,0.478,13,15,0.867,98,2015-04-01,BRK,NYK,2015,103.5
7134,7134,34,Home,W 100-92 ,240,38,80,0.475,34,59,0.576,4,21,0.19,20,28,0.714,100,36,88,0.409,32,71,0.451,4,17,0.235,16,26,0.615,92,2015-04-03,MEM,OKC,2015,94.0
7135,7135,35,@,L 100-105 ,240,35,84,0.417,26,59,0.441,9,25,0.36,21,27,0.778,100,39,81,0.481,32,57,0.561,7,24,0.292,20,30,0.667,105,2015-04-07,LAL,LAC,2015,108.5
7136,7136,36,@,L 100-105 ,240,39,91,0.429,34,73,0.466,5,18,0.278,17,21,0.81,100,40,81,0.494,37,66,0.561,3,15,0.2,22,28,0.786,105,2015-04-07,CHA,MIA,2015,106.5
7137,7137,37,@,L 100-103 ,240,42,95,0.442,33,73,0.452,9,22,0.409,7,10,0.7,100,36,83,0.434,27,64,0.422,9,19,0.474,22,30,0.733,103,2015-04-07,GSW,NOP,2015,107.5
7138,7138,38,@,W 100-90 ,240,35,85,0.412,26,50,0.52,9,35,0.257,21,26,0.808,100,34,83,0.41,21,51,0.412,13,32,0.406,9,17,0.529,90,2015-04-13,HOU,CHO,2015,96.5
7139,7139,39,Home,W 100-93 ,240,39,83,0.47,36,73,0.493,3,10,0.3,19,23,0.826,100,35,85,0.412,29,64,0.453,6,21,0.286,17,28,0.607,93,2015-04-13,MIA,ORL,2015,96.0
7140,7140,40,@,W 100-88 ,240,37,84,0.44,31,63,0.492,6,21,0.286,20,24,0.833,100,31,78,0.397,27,64,0.422,4,14,0.286,22,28,0.786,88,2015-04-13,NOP,MIN,2015,90.0
7141,7141,41,Home,L 100-105 ,240,41,89,0.461,34,68,0.5,7,21,0.333,11,16,0.688,100,42,85,0.494,29,55,0.527,13,30,0.433,8,14,0.571,105,2015-04-15,MIL,BOS,2015,111.5
7142,7142,42,Home,L 100-115 ,240,39,93,0.419,39,84,0.464,0,9,0.0,22,28,0.786,100,42,78,0.538,28,50,0.56,14,28,0.5,17,20,0.85,115,2015-10-28,BRK,CHI,2016,122.0
7143,7143,43,Home,L 100-107 ,240,38,85,0.447,31,61,0.508,7,24,0.292,17,23,0.739,100,42,81,0.519,34,59,0.576,8,22,0.364,15,20,0.75,107,2015-11-02,PHI,CLE,2016,111.0
7144,7144,44,Home,W 100-98 ,240,35,91,0.385,27,68,0.397,8,23,0.348,22,29,0.759,100,35,83,0.422,25,56,0.446,10,27,0.37,18,22,0.818,98,2015-11-04,IND,BOS,2016,103.0
7145,7145,45,@,W 100-92 ,240,37,74,0.5,29,52,0.558,8,22,0.364,18,36,0.5,100,37,92,0.402,27,62,0.435,10,30,0.333,8,13,0.615,92,2015-11-06,DET,PHO,2016,97.0
7146,7146,46,@,W 100-84 ,240,36,75,0.48,25,48,0.521,11,27,0.407,17,23,0.739,100,24,70,0.343,21,55,0.382,3,15,0.2,33,36,0.917,84,2015-11-11,GSW,MEM,2016,85.5
7147,7147,47,@,L 100-101 ,240,33,69,0.478,25,47,0.532,8,22,0.364,26,29,0.897,100,36,86,0.419,30,70,0.429,6,16,0.375,23,27,0.852,101,2015-11-13,POR,MEM,2016,104.0
7148,7148,48,Home,W 100-81 ,240,34,77,0.442,25,56,0.446,9,21,0.429,23,27,0.852,100,30,82,0.366,23,59,0.39,7,23,0.304,14,20,0.7,81,2015-11-13,TOR,NOP,2016,84.5
7149,7149,49,@,W 100-85 ,240,39,82,0.476,30,59,0.508,9,23,0.391,13,20,0.65,100,28,77,0.364,22,52,0.423,6,25,0.24,23,29,0.793,85,2015-11-15,BOS,OKC,2016,88.0
7150,7150,50,@,L 100-115 ,240,38,73,0.521,35,65,0.538,3,8,0.375,21,26,0.808,100,40,71,0.563,29,47,0.617,11,24,0.458,24,30,0.8,115,2015-11-19,MIL,CLE,2016,120.5
7151,7151,51,Home,W 100-95 ,240,36,78,0.462,33,66,0.5,3,12,0.25,25,27,0.926,100,32,78,0.41,22,47,0.468,10,31,0.323,21,27,0.778,95,2015-11-23,MIN,PHI,2016,100.0
7152,7152,52,Home,W 100-91 ,240,34,86,0.395,29,70,0.414,5,16,0.313,27,32,0.844,100,31,83,0.373,22,56,0.393,9,27,0.333,20,25,0.8,91,2015-11-25,ORL,NYK,2016,95.5
7153,7153,53,@,L 100-106 ,240,37,93,0.398,30,74,0.405,7,19,0.368,19,22,0.864,100,39,90,0.433,29,62,0.468,10,28,0.357,18,20,0.9,106,2015-11-30,OKC,ATL,2016,111.0
7154,7154,54,Home,W 100-87 ,240,37,74,0.5,27,48,0.563,10,26,0.385,16,20,0.8,100,32,86,0.372,19,59,0.322,13,27,0.481,10,13,0.769,87,2015-12-04,ATL,LAL,2016,93.5
7155,7155,55,@,W 100-96 ,240,39,84,0.464,27,58,0.466,12,26,0.462,10,18,0.556,100,37,81,0.457,29,52,0.558,8,29,0.276,14,20,0.7,96,2015-12-04,HOU,DAL,2016,100.0
7156,7156,56,@,L 100-105 ,240,40,79,0.506,29,53,0.547,11,26,0.423,9,16,0.563,100,40,79,0.506,31,58,0.534,9,21,0.429,16,20,0.8,105,2015-12-08,POR,CLE,2016,109.5
7157,7157,57,@,L 100-105 ,240,39,91,0.429,33,70,0.471,6,21,0.286,16,23,0.696,100,38,92,0.413,33,69,0.478,5,23,0.217,24,28,0.857,105,2015-12-09,CHI,BOS,2016,107.5
7158,7158,58,Home,W 100-91 ,240,37,74,0.5,31,60,0.517,6,14,0.429,20,27,0.741,100,34,87,0.391,30,56,0.536,4,31,0.129,19,22,0.864,91,2015-12-10,BRK,PHI,2016,93.0
